order_detail_id,order_date,product_id,customer_id,origin_id,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,territory_region,territory_country,territory_groups
SO44190-1,2017-01-09,348,11061,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 38",Mountain-100,Black,38-40 CM,Mountain Bikes,Bikes,Todd Gao,M,M,1976-03-02,Gold Coast,Australia,Australia,Australia,Pacific
SO44193-1,2017-02-09,312,28164,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Gabrielle Coleman,F,M,1983-09-10,Lakewood,United States,Southwest,United States,North America
SO44197-1,2017-03-09,312,28096,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Alexandra Stewart,F,M,1999-07-11,Berkeley,United States,Southwest,United States,North America
SO44198-1,2017-03-09,310,28150,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Connor Chen,M,S,1984-06-11,Lincoln Acres,United States,Southwest,United States,North America
SO44203-1,2017-04-09,312,28149,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,William Miller,M,M,1984-11-08,Lakewood,United States,Southwest,United States,North America
SO44206-1,2017-05-09,347,11250,10,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Shannon Liu,F,M,1975-12-03,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO44207-1,2017-05-09,313,28162,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Bruce Ward,M,M,1982-11-06,Grossmont,United States,Southwest,United States,North America
SO44212-1,2017-06-09,312,28170,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Isabella Johnson,F,M,1982-09-01,Glendale,United States,Southwest,United States,North America
SO44215-1,2017-07-09,312,28180,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Jerry Chander,M,S,1987-04-08,Bellingham,United States,Northwest,United States,North America
SO44216-1,2017-07-09,314,13560,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Andres Shan,M,M,1990-04-08,Frankfurt am Main,Germany,Germany,Germany,Europe
SO44217-1,2017-07-09,310,28148,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Jon Zhao,M,S,1985-07-02,Bremerton,United States,Northwest,United States,North America
SO44220-1,2017-07-09,345,11060,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Jon Zhou,M,M,1975-05-03,Warrnambool,Australia,Australia,Australia,Pacific
SO44224-1,2017-08-09,314,28166,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Cassidy Coleman,F,M,1981-04-07,Coronado,United States,Southwest,United States,North America
SO44227-1,2017-09-09,349,28401,7,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 42",Mountain-100,Black,42-46 CM,Mountain Bikes,Bikes,Maria Alexander,F,S,1985-04-12,Dunkerque,France,France,France,Europe
SO44228-1,2017-09-09,344,11333,10,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 38",Mountain-100,Silver,38-40 CM,Mountain Bikes,Bikes,Emily Miller,F,M,1982-10-07,Newcastle upon Tyne,United Kingdom,United Kingdom,United Kingdom,Europe
SO44233-1,2017-10-09,310,13841,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Clayton Kumar,M,S,1994-04-01,York,United Kingdom,United Kingdom,United Kingdom,Europe
SO44234-1,2017-10-09,312,28184,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Madison Russell,F,M,1980-10-06,Newport Beach,United States,Southwest,United States,North America
SO44240-1,2017-11-09,311,13580,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Carol Xu,F,M,1967-06-07,Offenbach,Germany,Germany,Germany,Europe
SO44242-1,2017-11-09,313,28163,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Rachel Washington,F,M,1982-11-03,Woodburn,United States,Northwest,United States,North America
SO44250-1,2018-01-09,312,28167,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Samuel Hughes,M,S,1982-07-02,Los Angeles,United States,Southwest,United States,North America
SO44254-1,2018-02-09,314,28142,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Willie Lin,M,S,1995-02-08,Ballard,United States,Northwest,United States,North America
SO44258-1,2018-03-09,310,13579,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Alan Chen,M,M,1968-02-02,Ingolstadt,Germany,Germany,Germany,Europe
SO44259-1,2018-03-09,312,28171,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Aidan Henderson,M,M,1982-04-10,Burien,United States,Northwest,United States,North America
SO44273-1,2018-06-09,311,28147,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Omar Black,M,S,1985-06-07,Bellflower,United States,Southwest,United States,North America
SO44321-1,2016-01-10,311,28222,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Eduardo Lewis,M,S,1977-05-01,W. Linn,United States,Northwest,United States,North America
SO44323-1,2016-01-10,344,11072,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 38",Mountain-100,Silver,38-40 CM,Mountain Bikes,Bikes,Casey Luo,F,S,1975-06-02,St. Leonards,Australia,Australia,Australia,Pacific
SO44325-1,2016-02-10,351,11095,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Chad Kumar,M,S,1982-01-09,Port Macquarie,Australia,Australia,Australia,Pacific
SO44327-1,2016-03-10,314,28598,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Wyatt Russell,M,M,1976-01-06,San Diego,United States,Southwest,United States,North America
SO44330-1,2016-03-10,312,28199,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Alyssa Jones,F,S,1978-10-05,San Francisco,United States,Southwest,United States,North America
SO44333-1,2016-05-10,345,11343,10,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Arthur Carlson,M,M,1979-01-09,Oxon,United Kingdom,United Kingdom,United Kingdom,Europe
SO44337-1,2016-05-10,351,11097,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Edwin Nara,M,M,1983-03-10,Warrnambool,Australia,Australia,Australia,Pacific
SO44344-1,2016-07-10,310,14427,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Emmanuel Patel,M,M,1976-08-05,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO44345-1,2016-07-10,313,28200,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Morgan Henderson,F,M,1978-10-03,Santa Monica,United States,Southwest,United States,North America
SO44351-1,2016-08-10,314,28271,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Sean Gonzalez,M,S,1975-04-06,Beverly Hills,United States,Southwest,United States,North America
SO44355-1,2016-08-10,347,11093,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Aimee He,F,M,1987-10-09,Wollongong,Australia,Australia,Australia,Pacific
SO44356-1,2016-08-10,345,11099,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Adam Ross,M,M,1981-08-03,Port Macquarie,Australia,Australia,Australia,Pacific
SO44359-1,2016-09-10,311,14525,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Claudia Sun,F,M,1997-07-06,Gateshead,United Kingdom,United Kingdom,United Kingdom,Europe
SO44361-1,2016-09-10,310,13686,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Peter Jai,M,M,1994-02-10,Dresden,Germany,Germany,Germany,Europe
SO44364-1,2016-09-10,348,11092,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 38",Mountain-100,Black,38-40 CM,Mountain Bikes,Bikes,Cheryl Diaz,F,M,1987-06-05,East Brisbane,Australia,Australia,Australia,Pacific
SO44368-1,2016-10-10,314,14150,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Billy Munoz,M,M,1980-09-02,Leeds,United Kingdom,United Kingdom,United Kingdom,Europe
SO44374-1,2016-11-10,310,14157,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Willie Xu,M,S,1990-02-04,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO44375-1,2016-11-10,310,14183,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Robyn Carlson,F,S,1974-05-10,Milton Keynes,United Kingdom,United Kingdom,United Kingdom,Europe
SO44379-1,2016-11-10,351,11080,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Damien Chander,M,M,1980-05-07,Perth,Australia,Australia,Australia,Pacific
SO44381-1,2016-12-10,313,14191,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Derrick Martin,M,M,1972-03-01,Reading,United Kingdom,United Kingdom,United Kingdom,Europe
SO44382-1,2016-12-10,347,11341,10,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Randy Zeng,M,M,1957-09-08,Cheltenham,United Kingdom,United Kingdom,United Kingdom,Europe
SO44386-1,2016-12-10,312,28587,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Xavier Harris,M,M,1975-12-02,Mill Valley,United States,Southwest,United States,North America
SO44387-1,2016-12-10,351,11096,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Andrés Anand,M,M,1982-10-08,North Sydney,Australia,Australia,Australia,Pacific
SO44395-1,2017-01-10,314,28339,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Sean Edwards,M,S,1999-10-07,Walla Walla,United States,Northwest,United States,North America
SO44400-1,2017-02-10,312,28588,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Emma Griffin,F,M,1974-01-06,Torrance,United States,Southwest,United States,North America
SO44404-1,2017-04-10,314,28221,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Isabella Rodriguez,F,M,1978-01-11,San Gabriel,United States,Southwest,United States,North America
SO44406-1,2017-04-10,313,28299,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Jonathan Shan,M,S,1973-04-06,Grossmont,United States,Southwest,United States,North America
SO44407-1,2017-04-10,351,11077,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Leah Ye,F,S,1978-07-09,Melton,Australia,Australia,Australia,Pacific
SO44408-1,2017-04-10,351,11103,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Cassie Chande,F,S,1985-05-10,Darlinghurst,Australia,Australia,Australia,Pacific
SO44410-1,2017-05-10,310,28223,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Jessica Davis,F,S,1977-07-07,Downey,United States,Southwest,United States,North America
SO44411-1,2017-05-10,312,28584,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Rolando Smith,F,M,1974-03-05,Berkeley,United States,Southwest,United States,North America
SO44412-1,2017-05-10,349,11100,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 42",Mountain-100,Black,42-46 CM,Mountain Bikes,Bikes,Latasha Navarro,F,S,1981-03-09,Cloverdale,Australia,Australia,Australia,Pacific
SO44413-1,2017-06-10,310,13606,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Drew Sharma,M,M,1969-01-07,Frankfurt,Germany,Germany,Germany,Europe
SO44414-1,2017-06-10,311,28340,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Lucas Butler,M,S,1998-06-10,Santa Cruz,United States,Southwest,United States,North America
SO44415-1,2017-06-10,312,28355,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Carlos James,M,S,1986-02-09,Woodland Hills,United States,Southwest,United States,North America
SO44416-1,2017-06-10,345,11069,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Carolyn Navarro,F,S,1976-09-09,Gold Coast,Australia,Australia,Australia,Pacific
SO44421-1,2017-07-10,313,13607,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Levi Rana,M,S,1969-05-04,Frankfurt am Main,Germany,Germany,Germany,Europe
SO44423-1,2017-07-10,313,28586,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Gabriel Diaz,M,M,1975-11-07,Lemon Grove,United States,Southwest,United States,North America
SO44426-1,2017-08-10,314,13770,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Gerald Moreno,M,M,1990-02-07,Frankfurt,Germany,Germany,Germany,Europe
SO44427-1,2017-08-10,314,14146,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Toni Sara,F,M,1980-10-07,Gateshead,United Kingdom,United Kingdom,United Kingdom,Europe
SO44428-1,2017-08-10,313,28362,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Kaylee Sanchez,F,S,1986-01-05,Novato,United States,Southwest,United States,North America
SO44429-1,2017-08-10,314,28583,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Ryan Long,M,M,1976-01-02,Walla Walla,United States,Northwest,United States,North America
SO44433-1,2017-09-10,312,28270,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Samuel Long,M,S,1977-02-03,Walla Walla,United States,Northwest,United States,North America
SO44435-1,2017-10-10,312,28573,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Tyrone Gill,M,S,1994-09-04,Burien,United States,Northwest,United States,North America
SO44436-1,2017-10-10,322,26630,6,1,9787375,9787375,5784048,244685,"Road-650 Red, 60",Road-650,Red,60-62 CM,Road Bikes,Bikes,Vanessa Powell,F,M,1981-03-03,Shawnee,Canada,Canada,Canada,North America
SO44437-1,2017-10-10,344,11076,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 38",Mountain-100,Silver,38-40 CM,Mountain Bikes,Bikes,Blake Anderson,M,S,1978-01-07,Wollongong,Australia,Australia,Australia,Pacific
SO44439-1,2017-11-10,310,14195,10,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Clinton Blanco,M,S,1970-04-05,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO44444-1,2018-01-10,311,13697,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Jésus Munoz,M,S,1992-12-06,Offenbach,Germany,Germany,Germany,Europe
SO44449-1,2018-03-10,312,28293,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Shelby Cox,F,S,1975-03-02,Santa Monica,United States,Southwest,United States,North America
SO44450-1,2018-03-10,310,28294,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Alexis Jenkins,F,S,1974-04-08,Long Beach,United States,Southwest,United States,North America
SO44451-1,2018-03-10,313,28295,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Wyatt Collins,M,M,1975-09-02,Lebanon,United States,Northwest,United States,North America
SO44467-1,2018-05-10,346,11070,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 44",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Willie Raji,M,M,1975-05-04,Sunbury,Australia,Australia,Australia,Pacific
SO44468-1,2018-05-10,351,11075,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Felicia Jimenez,F,S,1978-04-11,Bendigo,Australia,Australia,Australia,Pacific
SO44472-1,2018-06-10,312,13685,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Briana Torres,F,M,1994-04-02,Berlin,Germany,Germany,Germany,Europe
SO44475-1,2018-06-10,345,11101,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Abby Sai,F,S,1985-08-05,Cranbourne,Australia,Australia,Australia,Pacific
SO44571-1,2016-01-11,347,29448,8,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Lindsey Yuan,F,S,1963-04-11,Hamburg,Germany,Germany,Germany,Europe
SO44574-1,2016-01-11,349,11107,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 42",Mountain-100,Black,42-46 CM,Mountain Bikes,Bikes,Bianca Lin,F,M,1979-09-09,St. Leonards,Australia,Australia,Australia,Pacific
SO44575-1,2016-01-11,344,11110,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 38",Mountain-100,Silver,38-40 CM,Mountain Bikes,Bikes,Curtis Yang,M,M,1982-06-06,Darlinghurst,Australia,Australia,Australia,Pacific
SO44576-1,2016-01-11,313,28660,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Justin Anderson,M,S,1992-03-11,Beaverton,United States,Northwest,United States,North America
SO44578-1,2016-02-11,314,28653,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Grace Williams,F,M,1990-09-09,Beverly Hills,United States,Southwest,United States,North America
SO44580-1,2016-03-11,314,13782,8,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Kelli Lu,F,M,1988-09-07,Essen,Germany,Germany,Germany,Europe
SO44581-1,2016-03-11,348,11108,9,1,47249860,47249860,26573322,1181247,"Mountain-100 Black, 38",Mountain-100,Black,38-40 CM,Mountain Bikes,Bikes,Kari Alvarez,F,S,1984-02-07,Port Macquarie,Australia,Australia,Australia,Pacific
SO44582-1,2016-03-11,346,11134,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 44",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Larry Townsend,M,S,1968-02-02,Perth,Australia,Australia,Australia,Pacific
SO44585-1,2016-04-11,312,28790,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Seth Howard,M,S,1978-10-08,Lake Oswego,United States,Northwest,United States,North America
SO44586-1,2016-04-11,314,28794,1,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Juan Cooper,M,S,1979-01-11,W. Linn,United States,Northwest,United States,North America
SO44587-1,2016-04-11,311,28627,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Edward Collins,M,S,1980-10-06,Torrance,United States,Southwest,United States,North America
SO44589-1,2016-04-11,346,11104,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 44",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Edgar Sara,M,M,1984-11-03,Gold Coast,Australia,Australia,Australia,Pacific
SO44592-1,2016-05-11,314,28761,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Robert Campbell,M,S,1996-07-10,Downey,United States,Southwest,United States,North America
SO44593-1,2016-05-11,313,28645,4,1,50095780,50095780,30398119,1252395,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Martin Fernandez,M,M,1992-02-04,Burlingame,United States,Southwest,United States,North America
SO44595-1,2016-05-11,345,11124,9,1,47599860,47599860,26770162,1189997,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Ross Jordan,M,S,1979-03-07,Warrnambool,Australia,Australia,Australia,Pacific
